country,iso2code,country_year,year_election,election_date,election_type,source_type,source_name,title_art,date_art,page_art,section_art,words_art,sentence,type_cs,subject_function,subject_party,subject_individual,direction,object_function,object_party,object_individual,issue_cat,issue_subcat,party_id,party_name,party_name_short,vote_share,seats,seats_total,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Salmond: I'll drag Mili left,23/03/2015,2,News,,Veto any budget,actor-issue,Nat. political party,Scottish National Party,"Salmond, Alex",1.0,,,,welfare,welfare (general),1284.0,Scottish National Party ñ P‡rtaidh N‡iseanta na h-Alba,SNP,4.74,56.0,650.0,51902.0,,1826902.0,1603.0,,1105.0,5191.0,1105.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,"Don't fall for Tory tax cut lies, Kinnock warns voters",06/05/2015,4,News,,Conservative propaganda on tax cuts,actor-actor,Nat. political party,Labour,Lord Kinnock,-1.0,Nat. political party,Conservatives,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Murphy expected to lose his seat in SNP rout,18/04/2015,"8,9",News,,(<c9>) to root out the illegal eploitation that undercuts wages,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,labour market,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),'Hypocrite' on homes,19/04/2015,2,News,,attacking a Tory home ownership policy,actor-issue,Nat. political party,Labour,"Healey, John",1.0,,,,welfare,housing,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Mili's pal: SNP too extreme,26/04/2015,6,News,,Mili's pal: SNP too extreme,actor-actor,Nat. political party,Labour,"Mills, John",-1.0,Nat. political party,SNP,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Murphy expected to lose his seat in SNP rout,18/04/2015,"8,9",News,,Mr Miliband will announce a special Home Office enforcement unit to root out the illegal eploitation that undercuts wages,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,labour market,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"<e5><a3>3,028 COST OF VOTING ED",30/03/2015,2,News,," over <a3>3,000 in higher taxes",actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),LABOUR '<e5><a3>2K TAX BILL HIKE',07/04/2015,8,News,,come clean on wage tax hikes,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Party war after Blair slams EU ballot bid,08/04/2015,9,News,,Blair slams EU ballot bid,actor-issue,Nat. political party,Labour,"Blair, Tony",1.0,,,,europe,deepening (general),1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),OWNED SWEET HOMES,14/04/2015,2,News,,former Labour cabinet minister Alan Milburn,actor-issue,Nat. political party,Labour,"Milburn, Alan",-1.0,,,,welfare,housing,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),GEORGE: VOTE RECOVERY,29/04/2015,2,News,,to attack the Conservatives,actor-actor,Nat. political party,Labour,"Balls, Ed",-1.0,Nat. political party,Tories,,ecolib,labour market,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),ED LOSES CHERYL'S FACTOR,21/03/2015,17,News,,Sol Campbell criticising,actor-issue,Nat. political party,Labour,,1.0,,,,welfare,redistributive taxes,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Knob jibe at Harriet,24/03/2015,2,News,,That turns people off politics,actor-actor,Nat. political party,Labour,"Danczuk, Simon",-1.0,Nat. political party,Labour,"Harman, Harriet",not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),IN-RED ED'S <e5><a3>12BN TAX HIKE,24/04/2015,9,News,,IN-RED ED'S <a3>12BN TAX HIKE,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),LABOUR '<e5><a3>2K TAX BILL HIKE',07/04/2015,8,News,,"reveals the party stung households for <a3>1,895 extra",actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"<e5><a3>3,028 COST OF VOTING ED",30/03/2015,2,News,,"<a3>3,028 COST OF VOTING ED",actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Balls rules out increase in VAT rate,24/03/2015,8,News,,Attempt to to raise the spectre of a further increase under the Tories,actor-actor,Nat. political party,Labour,"Balls, Ed",-1.0,Nat. political party,Tories,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),MED FURY,25/04/2015,6,News,,"chaos from lack of ""post-conflict planning""",actor-issue,Nat. political party,Labour,"Miliband, Ed",1.0,,,,defense,military intervention,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"<e5><a3>3,028 COST OF VOTING ED",30/03/2015,2,News,,Pledged to raise half of the <a3>30billion,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Ministers face tough choices,20/04/2015,30,News,,"Labour called on the government to ""reverse"" past British opposition to funding search and rescue operations for migrants",actor-issue,Nat. political party,Labour,,1.0,,,,immig,immigration,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Councils want to replace homes sold in right-to-buy,04/04/2015,2,News,,homes would be replaced,actor-issue,Nat. political party,Labour,,-1.0,,,,welfare,housing,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),LABOUR '<e5><a3>2K TAX BILL HIKE',07/04/2015,8,News,,call Labour out,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"<e5><a3>3,028 COST OF VOTING ED",30/03/2015,2,News,,Labour's plan breaks down into <a3>433 extra tax,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),FUN NATION TORIES,07/04/2015,8.9,News,,One month to save Britain from his punitive taxes,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Balls calls for end of <e5><a3>50 note in clampdown on tax evasion,17/04/2015,"10,11",News,,"He wanted Britain<ab>s corporation tax to be ""competitive""",actor-issue,Nat. political party,Labour,"Balls, Ed",1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Osborne: I would find life tough on zero-hours deal,02/04/2015,7,News,,Labour's plans to increase corporation tax,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),No sleep in battle buses for 36 hours,06/05/2015,5,News,,his vow not to take power in an SNP deal,actor-issue,Nat. political party,Labour,,,,,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),WESTMINSTER'S WOMEN TO WATCH,12/04/2015,20.21,Features,,for companies to publish the differences in average pay between the sexes,actor-issue,Nat. political party,Labour,"De Piero, Gloria",-1.0,,,,cultlib,gender,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Tory VAT rise cost shoppers <a3>14bn,14/03/2015,2,News,,Suggestions by Labour that Cameron would increase indirect tax,actor-issue,Nat. political party,Labour,,1.0,,,,welfare,redistributive taxes,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),LABOUR VET IN DIG AT SNOB MP,17/04/2015,4,News,, moaning about the Tory's Right to Buy scheme,actor-issue,Nat. political party,Labour,"Thornberry, Emily",1.0,,,,welfare,housing,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Waiters in Lords get tips docked,12/04/2015,33,News,,"after being raised by Lib Dem peer Lord Storey, an ex-Lord Mayor of Liverpool",actor-issue,Nat. political party,Labour,Storey,-1.0,,,,ecolib,labour market,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Balls calls for end of <e5><a3>50 note in clampdown on tax evasion,17/04/2015,"10,11",News,,ruled out further increases to corpotation tax should Labour form the next government,actor-issue,Nat. political party,Labour,"Balls, Ed",1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),ED'S TAX BALLS-UP,24/03/2015,2,News,,Clear pledge to the British people,actor-issue,Nat. political party,Labour,"Balls, Ed",1.0,,,,welfare,redistributive taxes,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),MED FURY,25/04/2015,6,News,,"chaos from lack of ""post-conflict planning""",actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,defense,military intervention,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Labour plans raid on university fund,10/04/2015,2,News,,improve work experience,actor-issue,Nat. political party,Labour,"Miliband, Ed",1.0,,,,edu,vocational training,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),DAVE'S DARLINGS,09/04/2015,8.9,News,,"Labour insisted last night that it was fielding far more women in ""winnable"" seats.",actor-issue,Nat. political party,Labour,,-1.0,,,,cultlib,gender,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Cameron spikes Labour guns with surprise pledge to leave VAT rate alone,26/03/2015,8,News,,Led his attach with a demand,actor-issue,Nat. political party,Labour,"Milbiand, Ed",1.0,,,,welfare,redistributive taxes,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Kinnock Nazi jibe,30/03/2015,2,News,,His remark about George Osborne's message,actor-actor,Nat. political party,Labour,"Kinnock, Neil",-1.0,Nat. political party,Tories,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Politicians make holy war for the UK's religious vote,02/05/2015,82,Features,,Miliband (<c9>) promising to strenghten the hate-crime law,actor-issue,Nat. political party,Labour,"Miliband, Ed",1.0,,,,security,terrorism,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Murphy expected to lose his seat in SNP rout,18/04/2015,"8,9",News,,to rule out some kind of post-election cooperation,actor-issue,Nat. political party,Labour,"Miliband, Ed",,,,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Labour plans raid on university fund,10/04/2015,2,News,,tackel snobbery,actor-issue,Nat. political party,Labour,"Miliband, Ed",1.0,,,,edu,vocational training,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),'Hypocrite' on homes,19/04/2015,2,News,,"plans to extend Right To Buy came ""at a long-term cost to the taxpayer""",actor-issue,Nat. political party,Labour,"Healey, John",1.0,,,,welfare,housing,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),IN-RED ED'S <e5><a3>12BN TAX HIKE,24/04/2015,9,News,,LABOUR Government would put up taxes by <a3>12billion,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Balls rules out increase in VAT rate,24/03/2015,8,News,,Ed Balls will rule out increasing the levy,actor-issue,Nat. political party,Labour,"Balls, Ed",1.0,,,,welfare,redistributive taxes,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),SHOP KEEPERS OF THE WORLD UNITE,13/04/2015,4.5,News,,dismissed by Mr Miliband's supporters as a Tory PR stunt backed by party donors and peers,actor-actor,Nat. political party,Labour,,-1.0,Nat. political party,Tories,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Balls rules out increase in VAT rate,24/03/2015,8,News,,Citing the decision,actor-issue,Nat. political party,Labour,"Balls, Ed",1.0,,,,welfare,redistributive taxes,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),STUFF YOUR JOBS,13/04/2015,2,News,,a key manifesto message would be shoring up their credibility on the economy and the deficit,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,economic liberalism (general),1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),"LABOUR WILL COST 1M JOBS, WARNS CAMERON",17/04/2015,2,News,,nemployment went up by 600 people a day in the last five years,actor-issue,Nat. political party,Labour,,-1.0,,,,ecoreform,fighting unemployment,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),Vain & deceptive,04/05/2015,11,News,,higher taxes,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),STUFF YOUR JOBS,13/04/2015,2,News,,a key manifesto message would be shoring up their credibility on the economy and the deficit,actor-issue,Nat. political party,Labour,,0.0,,,,ecolib,economic liberalism (general),1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),LABOUR '<e5><a3>2K TAX BILL HIKE',07/04/2015,8,News,,"each household would have to pay <a3>3,028 more for Labour's numbers to add up",actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,SNP deal 'would give more migrants access to England',02/04/2015,2,News,,Minority Labour government offered concession on immigration,actor-issue,Nat. political party,Labour,,-1.0,,,,immig,immigration,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Plan to turn old rail tunnel into longest cycle track,08/04/2015,18,News,,supported,actor-issue,Nat. political party,Labour,"Hart, Edwina",1.0,,,,infra,transport,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),BRADY: HE'S NOT HIRED,13/03/2015,18,News,,"Branded Ed Miliband ""dangerous""",actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecoreform,economic reform (general),1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),BRADY: HE'S NOT HIRED,13/03/2015,18,News,,Business is terrified of him,actor-issue,Nat. political party,Labour,"Miliband, Ed",-1.0,,,,ecoreform,economic reform (general),1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),EXPOSED: EDDIE TWO KITCHENS,13/03/2015,2,News,,Miliban has contrasted his state school background,actor-actor,Nat. political party,Labour,"Miliband, Ed",-1.0,Nat. political party,Tories,"Cameron, David",not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),LABOUR '<e5><a3>2K TAX BILL HIKE',07/04/2015,8,News,,point to independent research,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,budget tax,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),OWNED SWEET HOMES,14/04/2015,2,News,,idea has been backed by veteran Labour MP Frank Field,actor-issue,Nat. political party,Labour,"Field, Frank",-1.0,,,,welfare,housing,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),JANE BOND,01/04/2015,4,News,,"It's about something, it's about our democracy",actor-issue,Nat. political party,Labour,"Harman, Harriet",-1.0,,,,cultlib,gender,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Cameron boasts that tax cuts will make 14 million households richer,06/04/2015,6,News,,accused,actor-actor,Nat. political party,Labour,,-1.0,Nat. political party,Conservative Party,,welfare,redistributive taxes,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Teenagers look to their parents for guidance in voting,04/05/2015,11,News,,Labour and the Liberal Democrats have pushed for lowering the voting age,actor-issue,Nat. political party,Labour,,1.0,,,,demnew,elections,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Teenagers look to their parents for guidance in voting,04/05/2015,11,News,,plans by Labour to lower the voting age,actor-issue,Nat. political party,Labour,,1.0,,,,demnew,elections,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),BALLS 'PLOTTING WITH GORDON',27/03/2015,4,News,,Ed Miliband distanced,actor-actor,Nat. political party,Labour,"Miliband, Ed",-1.0,Nat. political party,Labour,"Brown, Gordon",ecolib,economic liberalism (general),1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,"Isabel Hardman They talk a lot, but are they saying anything?",30/03/2015,3,Features,,Cameron turns every answer back to the Torie's long-term economic plan,actor-issue,Nat. political party,Labour,,-1.0,,,,ecolib,economic liberalism (general),1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Workers abandon traditional allegiance and switch to SNP,06/05/2015,"10,11",News,,Mr Miliband to work with the SNP,actor-issue,Nat. political party,Labour,"Miliband, Ed",,,,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Times,Scotland poll predicts total wipeout for Labour at hands of Nationalists,30/04/2015,"6,7",News,,"Mr Murphy: ""If this poll is repeated on election day""",actor-actor,Nat. political party,Labour,"Murphy, Jim",-1.0,Nat. political party,SNP,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
United Kingdom,UK,UK_2015,2015.0,07/05/2015,parl,newspaper articles,The Sun (English ed.),WE CAM DO IT,06/05/2015,"4,5",News,,The Tory leader warned Britain would swiftly sink into a new debt crisis under an Ed Miliband premiership propped up by Scots nationalists,actor-issue,Nat. political party,Labour,"Miliband, Ed",,,,,not attachable,,1556.0,Labour Party,Lab,30.46,232.0,650.0,51320.0,421.0,1826320.0,1601.0,601.0,1102.0,5147.0,1102.0
