Date,issue,percentage
31/08/2020,Don't know / None of these,0.0
07/09/2020,Don't know / None of these,0.0
14/09/2020,Don't know / None of these,0.0
21/09/2020,Don't know / None of these,0.0
28/09/2020,Don't know / None of these,0.0
05/10/2020,Don't know / None of these,0.0
12/10/2020,Don't know / None of these,0.0
18/10/2020,Don't know / None of these,0.0
26/10/2020,Don't know / None of these,0.0
02/11/2020,Don't know / None of these,0.0
09/11/2020,Don't know / None of these,0.0
15/11/2020,Don't know / None of these,0.0
23/11/2020,Don't know / None of these,0.0
30/11/2020,Don't know / None of these,0.0
07/12/2020,Don't know / None of these,0.0
14/12/2020,Don't know / None of these,0.0
20/12/2020,Don't know / None of these,0.0
28/12/2020,Don't know / None of these,0.0
04/01/2021,Don't know / None of these,0.0
11/01/2021,Don't know / None of these,0.0
18/01/2021,Don't know / None of these,0.0
25/01/2021,Don't know / None of these,0.0
01/02/2021,Don't know / None of these,0.0
08/02/2021,Don't know / None of these,0.0
15/02/2021,Don't know / None of these,0.0
22/02/2021,Don't know / None of these,0.0
01/03/2021,Don't know / None of these,0.0
08/03/2021,Don't know / None of these,0.0
15/03/2021,Don't know / None of these,0.0
22/03/2021,Don't know / None of these,0.0
29/03/2021,Don't know / None of these,0.0
05/04/2021,Don't know / None of these,0.0
12/04/2021,Don't know / None of these,0.0
19/04/2021,Don't know / None of these,0.0
26/04/2021,Don't know / None of these,0.0
03/05/2021,Don't know / None of these,0.0
10/05/2021,Don't know / None of these,0.0
17/05/2021,Don't know / None of these,0.0
24/05/2021,Don't know / None of these,0.0
31/05/2021,Don't know / None of these,0.0
07/06/2021,Don't know / None of these,0.0
14/06/2021,Don't know / None of these,0.0
21/06/2021,Don't know / None of these,0.0
28/06/2021,Don't know / None of these,0.0
05/07/2021,Don't know / None of these,0.0
12/07/2021,Don't know / None of these,0.0
19/07/2021,Don't know / None of these,0.0
26/07/2021,Don't know / None of these,0.0
02/08/2021,Don't know / None of these,0.0
09/08/2021,Don't know / None of these,0.0
16/08/2021,Don't know / None of these,0.0
23/08/2021,Don't know / None of these,0.0
29/08/2021,Don't know / None of these,0.0
06/09/2021,Don't know / None of these,0.0
12/09/2021,Don't know / None of these,0.0
19/09/2021,Don't know / None of these,0.0
26/09/2021,Don't know / None of these,0.0
04/10/2021,Don't know / None of these,0.0
11/10/2021,Don't know / None of these,0.0
18/10/2021,Don't know / None of these,0.0
25/10/2021,Don't know / None of these,0.0
01/11/2021,Don't know / None of these,0.0
07/11/2021,Don't know / None of these,0.0
15/11/2021,Don't know / None of these,0.0
22/11/2021,Don't know / None of these,0.0
29/11/2021,Don't know / None of these,0.0
05/12/2021,Don't know / None of these,0.0
13/12/2021,Don't know / None of these,0.0
20/12/2021,Don't know / None of these,0.0
27/12/2021,Don't know / None of these,0.0
02/01/2022,Don't know / None of these,0.0
10/01/2022,Don't know / None of these,0.0
17/01/2022,Don't know / None of these,0.0
24/01/2022,Don't know / None of these,0.0
31/01/2022,Don't know / None of these,0.0
06/02/2022,Don't know / None of these,0.0
13/02/2022,Don't know / None of these,0.0
21/02/2022,Don't know / None of these,0.0
28/02/2022,Don't know / None of these,0.0
07/03/2022,Don't know / None of these,0.0
14/03/2022,Don't know / None of these,0.0
20/03/2022,Don't know / None of these,0.0
28/03/2022,Don't know / None of these,0.0
04/04/2022,Don't know / None of these,0.0
11/04/2022,Don't know / None of these,0.0
18/04/2022,Don't know / None of these,0.0
24/04/2022,Don't know / None of these,0.0
02/05/2022,Don't know / None of these,0.0
08/05/2022,Don't know / None of these,0.0
16/05/2022,Don't know / None of these,0.0
22/05/2022,Don't know / None of these,0.0
29/05/2022,Don't know / None of these,0.0
06/06/2022,Don't know / None of these,0.0
13/06/2022,Don't know / None of these,0.0
19/06/2022,Don't know / None of these,0.0
27/06/2022,Don't know / None of these,0.0
03/07/2022,Don't know / None of these,0.0
11/07/2022,Don't know / None of these,0.0
17/07/2022,Don't know / None of these,0.0
25/07/2022,Don't know / None of these,0.0
31/07/2022,Don't know / None of these,0.0
08/08/2022,Don't know / None of these,0.0
15/08/2022,Don't know / None of these,0.0
22/08/2022,Don't know / None of these,0.0
29/08/2022,Don't know / None of these,0.0
05/09/2022,Don't know / None of these,0.0
12/09/2022,Don't know / None of these,0.0
25/09/2022,Don't know / None of these,0.0
02/10/2022,Don't know / None of these,0.0
09/10/2022,Don't know / None of these,0.0
17/10/2022,Don't know / None of these,0.0
23/10/2022,Don't know / None of these,0.0
31/10/2022,Don't know / None of these,0.0
07/11/2022,Don't know / None of these,0.0
14/11/2022,Don't know / None of these,0.0
21/11/2022,Don't know / None of these,0.0
28/11/2022,Don't know / None of these,0.0
05/12/2022,Don't know / None of these,0.0
12/12/2022,Don't know / None of these,0.0
19/12/2022,Don't know / None of these,0.0
26/12/2022,Don't know / None of these,0.0
01/01/2023,Don't know / None of these,0.0
09/01/2023,Don't know / None of these,0.0
15/01/2023,Don't know / None of these,0.0
23/01/2023,Don't know / None of these,0.0
30/01/2023,Don't know / None of these,0.0
06/02/2023,Don't know / None of these,0.0
13/02/2023,Don't know / None of these,0.0
20/02/2023,Don't know / None of these,0.0
26/02/2023,Don't know / None of these,0.0
06/03/2023,Don't know / None of these,0.0
20/03/2023,Don't know / None of these,0.0
27/03/2023,Don't know / None of these,0.0
03/04/2023,Don't know / None of these,0.0
10/04/2023,Don't know / None of these,0.0
17/04/2023,Don't know / None of these,0.0
24/04/2023,Don't know / None of these,0.0
01/05/2023,Don't know / None of these,0.0
08/05/2023,Don't know / None of these,0.0
15/05/2023,Don't know / None of these,0.0
21/05/2023,Don't know / None of these,0.0
28/05/2023,Don't know / None of these,0.0
05/06/2023,Don't know / None of these,0.0
12/06/2023,Don't know / None of these,0.0
19/06/2023,Don't know / None of these,0.0
26/06/2023,Don't know / None of these,0.0
03/07/2023,Don't know / None of these,0.0
10/07/2023,Don't know / None of these,0.0
17/07/2023,Don't know / None of these,0.0
24/07/2023,Don't know / None of these,0.0
31/07/2023,Don't know / None of these,0.0
07/08/2023,Don't know / None of these,0.0
14/08/2023,Don't know / None of these,0.0
21/08/2023,Don't know / None of these,0.0
28/08/2023,Don't know / None of these,0.0
04/09/2023,Don't know / None of these,0.0
11/09/2023,Don't know / None of these,0.0
18/09/2023,Don't know / None of these,0.0
25/09/2023,Don't know / None of these,0.0
02/10/2023,Don't know / None of these,0.0
09/10/2023,Don't know / None of these,0.0
16/10/2023,Don't know / None of these,0.0
23/10/2023,Don't know / None of these,0.0
30/10/2023,Don't know / None of these,0.0
06/11/2023,Don't know / None of these,0.0
13/11/2023,Don't know / None of these,0.0
20/11/2023,Don't know / None of these,0.0
27/11/2023,Don't know / None of these,0.0
04/12/2023,Don't know / None of these,0.0
11/12/2023,Don't know / None of these,0.0
18/12/2023,Don't know / None of these,0.0
24/12/2023,Don't know / None of these,0.0
01/01/2024,Don't know / None of these,0.0
07/01/2024,Don't know / None of these,0.0
15/01/2024,Don't know / None of these,0.0
22/01/2024,Don't know / None of these,0.0
29/01/2024,Don't know / None of these,0.0
05/02/2024,Don't know / None of these,0.0
11/02/2024,Don't know / None of these,0.0
19/02/2024,Don't know / None of these,0.0
26/02/2024,Don't know / None of these,0.0
04/03/2024,Don't know / None of these,0.0
11/03/2024,Don't know / None of these,0.0
18/03/2024,Don't know / None of these,0.0
25/03/2024,Don't know / None of these,0.0
01/04/2024,Don't know / None of these,0.0
08/04/2024,Don't know / None of these,0.0
16/04/2024,Don't know / None of these,0.0
22/04/2024,Don't know / None of these,0.0
28/04/2024,Don't know / None of these,0.0
06/05/2024,Don't know / None of these,0.0
13/05/2024,Don't know / None of these,0.0
20/05/2024,Don't know / None of these,0.0
26/07/2016,Unweighted base,
02/08/2016,Unweighted base,
09/08/2016,Unweighted base,
17/08/2016,Unweighted base,
23/08/2016,Unweighted base,
31/08/2016,Unweighted base,
14/09/2016,Unweighted base,
12/10/2016,Unweighted base,
25/10/2016,Unweighted base,
01/11/2016,Unweighted base,
15/11/2016,Unweighted base,
29/11/2016,Unweighted base,
17/12/2016,Unweighted base,
10/01/2017,Unweighted base,
17/01/2017,Unweighted base,
24/01/2017,Unweighted base,
31/01/2017,Unweighted base,
13/02/2017,Unweighted base,
22/02/2017,Unweighted base,
28/02/2017,Unweighted base,
14/03/2017,Unweighted base,
21/03/2017,Unweighted base,
27/03/2017,Unweighted base,
06/04/2017,Unweighted base,
19/04/2017,Unweighted base,
26/04/2017,Unweighted base,
03/05/2017,Unweighted base,
10/05/2017,Unweighted base,
17/05/2017,Unweighted base,
31/05/2017,Unweighted base,
07/06/2017,Unweighted base,
22/06/2017,Unweighted base,
11/07/2017,Unweighted base,
01/08/2017,Unweighted base,
31/08/2017,Unweighted base,
12/09/2017,Unweighted base,
11/10/2017,Unweighted base,
28/11/2017,Unweighted base,
12/12/2017,Unweighted base,
20/12/2017,Unweighted base,
21/12/2017,Unweighted base,
03/01/2018,Unweighted base,
08/01/2018,Unweighted base,
16/01/2018,Unweighted base,
30/01/2018,Unweighted base,
06/02/2018,Unweighted base,
13/02/2018,Unweighted base,
20/02/2018,Unweighted base,
27/02/2018,Unweighted base,
06/03/2018,Unweighted base,
27/03/2018,Unweighted base,
10/04/2018,Unweighted base,
17/04/2018,Unweighted base,
25/04/2018,Unweighted base,
01/05/2018,Unweighted base,
09/05/2018,Unweighted base,
14/05/2018,Unweighted base,
21/05/2018,Unweighted base,
29/05/2018,Unweighted base,
05/06/2018,Unweighted base,
12/06/2018,Unweighted base,
19/06/2018,Unweighted base,
26/06/2018,Unweighted base,
04/07/2018,Unweighted base,
09/07/2018,Unweighted base,
17/07/2018,Unweighted base,
23/07/2018,Unweighted base,
31/07/2018,Unweighted base,
14/08/2018,Unweighted base,
21/08/2018,Unweighted base,
29/08/2018,Unweighted base,
04/09/2018,Unweighted base,
20/09/2018,Unweighted base,
01/10/2018,Unweighted base,
09/10/2018,Unweighted base,
15/10/2018,Unweighted base,
23/10/2018,Unweighted base,
05/11/2018,Unweighted base,
19/11/2018,Unweighted base,
27/11/2018,Unweighted base,
04/12/2018,Unweighted base,
07/01/2019,Unweighted base,
14/01/2019,Unweighted base,
21/01/2019,Unweighted base,
04/02/2019,Unweighted base,
07/03/2019,Unweighted base,
25/03/2019,Unweighted base,
03/04/2019,Unweighted base,
11/04/2019,Unweighted base,
30/04/2019,Unweighted base,
29/05/2019,Unweighted base,
06/06/2019,Unweighted base,
24/06/2019,Unweighted base,
01/07/2019,Unweighted base,
08/07/2019,Unweighted base,
14/07/2019,Unweighted base,
22/07/2019,Unweighted base,
29/07/2019,Unweighted base,
05/08/2019,Unweighted base,
11/08/2019,Unweighted base,
19/08/2019,Unweighted base,
26/08/2019,Unweighted base,
02/09/2019,Unweighted base,
09/09/2019,Unweighted base,
16/09/2019,Unweighted base,
23/09/2019,Unweighted base,
30/09/2019,Unweighted base,
06/10/2019,Unweighted base,
14/10/2019,Unweighted base,
21/10/2019,Unweighted base,
28/10/2019,Unweighted base,
04/11/2019,Unweighted base,
11/11/2019,Unweighted base,
18/11/2019,Unweighted base,
25/11/2019,Unweighted base,
01/12/2019,Unweighted base,
16/12/2019,Unweighted base,
23/12/2019,Unweighted base,
30/12/2019,Unweighted base,
06/01/2020,Unweighted base,
13/01/2020,Unweighted base,
20/01/2020,Unweighted base,
27/01/2020,Unweighted base,
03/02/2020,Unweighted base,
09/02/2020,Unweighted base,
17/02/2020,Unweighted base,
24/02/2020,Unweighted base,
02/03/2020,Unweighted base,
09/03/2020,Unweighted base,
16/03/2020,Unweighted base,
23/03/2020,Unweighted base,
30/03/2020,Unweighted base,
06/04/2020,Unweighted base,
13/04/2020,Unweighted base,
20/04/2020,Unweighted base,
27/04/2020,Unweighted base,
03/05/2020,Unweighted base,
10/05/2020,Unweighted base,
18/05/2020,Unweighted base,
25/05/2020,Unweighted base,
02/06/2020,Unweighted base,
08/06/2020,Unweighted base,
15/06/2020,Unweighted base,
22/06/2020,Unweighted base,
29/06/2020,Unweighted base,
06/07/2020,Unweighted base,
13/07/2020,Unweighted base,
20/07/2020,Unweighted base,
27/07/2020,Unweighted base,
03/08/2020,Unweighted base,
10/08/2020,Unweighted base,
17/08/2020,Unweighted base,
24/08/2020,Unweighted base,
31/08/2020,Unweighted base,
07/09/2020,Unweighted base,
14/09/2020,Unweighted base,
21/09/2020,Unweighted base,
28/09/2020,Unweighted base,
05/10/2020,Unweighted base,
12/10/2020,Unweighted base,
18/10/2020,Unweighted base,
26/10/2020,Unweighted base,
02/11/2020,Unweighted base,
09/11/2020,Unweighted base,
15/11/2020,Unweighted base,
23/11/2020,Unweighted base,
30/11/2020,Unweighted base,
07/12/2020,Unweighted base,
14/12/2020,Unweighted base,
20/12/2020,Unweighted base,
28/12/2020,Unweighted base,
04/01/2021,Unweighted base,
11/01/2021,Unweighted base,
18/01/2021,Unweighted base,
25/01/2021,Unweighted base,
01/02/2021,Unweighted base,
08/02/2021,Unweighted base,
15/02/2021,Unweighted base,
22/02/2021,Unweighted base,
01/03/2021,Unweighted base,
08/03/2021,Unweighted base,
15/03/2021,Unweighted base,
22/03/2021,Unweighted base,
29/03/2021,Unweighted base,
05/04/2021,Unweighted base,
12/04/2021,Unweighted base,
19/04/2021,Unweighted base,
26/04/2021,Unweighted base,
03/05/2021,Unweighted base,
10/05/2021,Unweighted base,
17/05/2021,Unweighted base,
24/05/2021,Unweighted base,
31/05/2021,Unweighted base,
07/06/2021,Unweighted base,
14/06/2021,Unweighted base,
21/06/2021,Unweighted base,
28/06/2021,Unweighted base,
05/07/2021,Unweighted base,
12/07/2021,Unweighted base,
19/07/2021,Unweighted base,
26/07/2021,Unweighted base,
02/08/2021,Unweighted base,
09/08/2021,Unweighted base,
16/08/2021,Unweighted base,
23/08/2021,Unweighted base,
29/08/2021,Unweighted base,
06/09/2021,Unweighted base,
12/09/2021,Unweighted base,
19/09/2021,Unweighted base,
26/09/2021,Unweighted base,
04/10/2021,Unweighted base,
11/10/2021,Unweighted base,
18/10/2021,Unweighted base,
25/10/2021,Unweighted base,
01/11/2021,Unweighted base,
07/11/2021,Unweighted base,
15/11/2021,Unweighted base,
22/11/2021,Unweighted base,
29/11/2021,Unweighted base,
05/12/2021,Unweighted base,
13/12/2021,Unweighted base,
20/12/2021,Unweighted base,
27/12/2021,Unweighted base,
02/01/2022,Unweighted base,
10/01/2022,Unweighted base,
17/01/2022,Unweighted base,
24/01/2022,Unweighted base,
31/01/2022,Unweighted base,
06/02/2022,Unweighted base,
13/02/2022,Unweighted base,
21/02/2022,Unweighted base,
28/02/2022,Unweighted base,
07/03/2022,Unweighted base,
14/03/2022,Unweighted base,
20/03/2022,Unweighted base,
28/03/2022,Unweighted base,
04/04/2022,Unweighted base,
11/04/2022,Unweighted base,
18/04/2022,Unweighted base,
24/04/2022,Unweighted base,
02/05/2022,Unweighted base,
08/05/2022,Unweighted base,
16/05/2022,Unweighted base,
22/05/2022,Unweighted base,
29/05/2022,Unweighted base,
06/06/2022,Unweighted base,
13/06/2022,Unweighted base,
19/06/2022,Unweighted base,
27/06/2022,Unweighted base,
03/07/2022,Unweighted base,
11/07/2022,Unweighted base,
17/07/2022,Unweighted base,
25/07/2022,Unweighted base,
31/07/2022,Unweighted base,
08/08/2022,Unweighted base,
15/08/2022,Unweighted base,
22/08/2022,Unweighted base,
29/08/2022,Unweighted base,
05/09/2022,Unweighted base,
12/09/2022,Unweighted base,
25/09/2022,Unweighted base,
02/10/2022,Unweighted base,
09/10/2022,Unweighted base,
17/10/2022,Unweighted base,
23/10/2022,Unweighted base,
31/10/2022,Unweighted base,
07/11/2022,Unweighted base,
14/11/2022,Unweighted base,
21/11/2022,Unweighted base,
28/11/2022,Unweighted base,
05/12/2022,Unweighted base,
12/12/2022,Unweighted base,
19/12/2022,Unweighted base,
26/12/2022,Unweighted base,
01/01/2023,Unweighted base,
09/01/2023,Unweighted base,
15/01/2023,Unweighted base,
23/01/2023,Unweighted base,
30/01/2023,Unweighted base,
06/02/2023,Unweighted base,
13/02/2023,Unweighted base,
20/02/2023,Unweighted base,
26/02/2023,Unweighted base,
06/03/2023,Unweighted base,
20/03/2023,Unweighted base,
27/03/2023,Unweighted base,
03/04/2023,Unweighted base,
10/04/2023,Unweighted base,
17/04/2023,Unweighted base,
24/04/2023,Unweighted base,
01/05/2023,Unweighted base,
08/05/2023,Unweighted base,
15/05/2023,Unweighted base,
21/05/2023,Unweighted base,
28/05/2023,Unweighted base,
05/06/2023,Unweighted base,
12/06/2023,Unweighted base,
19/06/2023,Unweighted base,
26/06/2023,Unweighted base,
03/07/2023,Unweighted base,
10/07/2023,Unweighted base,
17/07/2023,Unweighted base,
24/07/2023,Unweighted base,
31/07/2023,Unweighted base,
07/08/2023,Unweighted base,
14/08/2023,Unweighted base,
21/08/2023,Unweighted base,
28/08/2023,Unweighted base,
04/09/2023,Unweighted base,
11/09/2023,Unweighted base,
18/09/2023,Unweighted base,
25/09/2023,Unweighted base,
02/10/2023,Unweighted base,
09/10/2023,Unweighted base,
16/10/2023,Unweighted base,
23/10/2023,Unweighted base,
30/10/2023,Unweighted base,
06/11/2023,Unweighted base,
13/11/2023,Unweighted base,
20/11/2023,Unweighted base,
27/11/2023,Unweighted base,
04/12/2023,Unweighted base,
11/12/2023,Unweighted base,
18/12/2023,Unweighted base,
24/12/2023,Unweighted base,
01/01/2024,Unweighted base,
07/01/2024,Unweighted base,
15/01/2024,Unweighted base,
22/01/2024,Unweighted base,
29/01/2024,Unweighted base,
05/02/2024,Unweighted base,
11/02/2024,Unweighted base,
19/02/2024,Unweighted base,
26/02/2024,Unweighted base,
04/03/2024,Unweighted base,
11/03/2024,Unweighted base,
18/03/2024,Unweighted base,
25/03/2024,Unweighted base,
01/04/2024,Unweighted base,
08/04/2024,Unweighted base,
16/04/2024,Unweighted base,
22/04/2024,Unweighted base,
28/04/2024,Unweighted base,
06/05/2024,Unweighted base,
13/05/2024,Unweighted base,
20/05/2024,Unweighted base,
26/07/2016,Base,
02/08/2016,Base,
09/08/2016,Base,
17/08/2016,Base,
23/08/2016,Base,
31/08/2016,Base,
14/09/2016,Base,
12/10/2016,Base,
25/10/2016,Base,
01/11/2016,Base,
15/11/2016,Base,
29/11/2016,Base,
17/12/2016,Base,
10/01/2017,Base,
17/01/2017,Base,
24/01/2017,Base,
31/01/2017,Base,
13/02/2017,Base,
22/02/2017,Base,
28/02/2017,Base,
14/03/2017,Base,
21/03/2017,Base,
27/03/2017,Base,
06/04/2017,Base,
19/04/2017,Base,
26/04/2017,Base,
03/05/2017,Base,
10/05/2017,Base,
17/05/2017,Base,
31/05/2017,Base,
07/06/2017,Base,
22/06/2017,Base,
11/07/2017,Base,
01/08/2017,Base,
31/08/2017,Base,
12/09/2017,Base,
11/10/2017,Base,
28/11/2017,Base,
12/12/2017,Base,
20/12/2017,Base,
21/12/2017,Base,
03/01/2018,Base,
08/01/2018,Base,
16/01/2018,Base,
30/01/2018,Base,
06/02/2018,Base,
13/02/2018,Base,
20/02/2018,Base,
27/02/2018,Base,
06/03/2018,Base,
27/03/2018,Base,
10/04/2018,Base,
17/04/2018,Base,
25/04/2018,Base,
01/05/2018,Base,
09/05/2018,Base,
14/05/2018,Base,
21/05/2018,Base,
29/05/2018,Base,
05/06/2018,Base,
12/06/2018,Base,
19/06/2018,Base,
26/06/2018,Base,
04/07/2018,Base,
09/07/2018,Base,
17/07/2018,Base,
23/07/2018,Base,
31/07/2018,Base,
14/08/2018,Base,
21/08/2018,Base,
29/08/2018,Base,
04/09/2018,Base,
20/09/2018,Base,
01/10/2018,Base,
09/10/2018,Base,
15/10/2018,Base,
23/10/2018,Base,
05/11/2018,Base,
19/11/2018,Base,
27/11/2018,Base,
04/12/2018,Base,
07/01/2019,Base,
14/01/2019,Base,
21/01/2019,Base,
04/02/2019,Base,
07/03/2019,Base,
25/03/2019,Base,
03/04/2019,Base,
11/04/2019,Base,
30/04/2019,Base,
29/05/2019,Base,
06/06/2019,Base,
24/06/2019,Base,
01/07/2019,Base,
08/07/2019,Base,
14/07/2019,Base,
22/07/2019,Base,
29/07/2019,Base,
05/08/2019,Base,
11/08/2019,Base,
19/08/2019,Base,
26/08/2019,Base,
02/09/2019,Base,
09/09/2019,Base,
16/09/2019,Base,
23/09/2019,Base,
30/09/2019,Base,
06/10/2019,Base,
14/10/2019,Base,
21/10/2019,Base,
28/10/2019,Base,
04/11/2019,Base,
11/11/2019,Base,
18/11/2019,Base,
25/11/2019,Base,
01/12/2019,Base,
16/12/2019,Base,
23/12/2019,Base,
30/12/2019,Base,
06/01/2020,Base,
13/01/2020,Base,
20/01/2020,Base,
27/01/2020,Base,
03/02/2020,Base,
09/02/2020,Base,
17/02/2020,Base,
24/02/2020,Base,
02/03/2020,Base,
09/03/2020,Base,
16/03/2020,Base,
23/03/2020,Base,
30/03/2020,Base,
06/04/2020,Base,
13/04/2020,Base,
20/04/2020,Base,
27/04/2020,Base,
03/05/2020,Base,
10/05/2020,Base,
18/05/2020,Base,
25/05/2020,Base,
02/06/2020,Base,
08/06/2020,Base,
15/06/2020,Base,
22/06/2020,Base,
29/06/2020,Base,
06/07/2020,Base,
13/07/2020,Base,
