country,iso2code,country_year,year_election,election_date,election_type,source_type,source_name,title_art,date_art,page_art,section_art,words_art,sentence,type_cs,subject_function,subject_party,subject_individual,direction,object_function,object_party,object_individual,issue_cat,issue_subcat,party_id,party_name,party_name_short,vote_share,seats,seats_total,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),WEAKES ST LINK JEZ,01/06/2017,"10,11",News,764,"Ms Rudd branded his voting record against new terror laws as ""chilling"", adding: ""You are very good at defending terrorists.""",actor-actor,Nat. executive/government,Conservatives,Amber Rudd,-1,Nat. political party,Labour Party,Jeremy Corbyn,security,terrorism,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"Vote us out if we fail to deliver, say Tories as Cameron unveils 'contract'",01/05/2010,Pg. 9,NEWS,NA,Cameron: We haven't had enough accountability in our government in recent years,actor-issue,Nat. political party,Conservatives,"Cameron, David",1,NA,,,demreform,democratic reform (general),773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),LABOUR'S BIG NI 'LIE'; 'Sneaky tax' clobbers workers,05/04/2010,Pg. 2,NEWS,NA,Osborne: People know it's a tax on working people's incomes and a tax on jobs,actor-issue,Nat. political party,Conservatives,"Osborne, George",-1,NA,,,welfare,poverty,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Darling and Cable join forces to attack Osborne over Tory plans for tax cuts,30/03/2010,"Pg. 6,7",NEWS,NA,Mr Osborne pledged to hold off Labour's rise in national insurance,actor-issue,Nat. political party,Conservatives,"Osborne, George",-1,NA,,,welfare,poverty,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Ministers to climb down,10/02/1992,.,National,NA,nimmt Streichung der Hilfe zur<fc>ck,actor-issue,NA,Conservatives,,1,NA,,,immig,immigration,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,"This is the Big One, says Cameron at Journey's end",07/05/2015,"8,9",News,NA,he also warned about the effects of the Scottish National party (<c9>),actor-actor,Nat. executive/government,Conservatives,"Cameron, David",-1,Nat. political party,SNP,,not attachable,NA,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Crime barons evade efforts to seize profits; £144m ordered to be repaid remains outstanding,09/04/2010,Pg. 15,NEWS,NA,Chris Grayling said: This is a damming indictment of the failure under this government to do a proper job on the proceeds of crime,actor-issue,Nat. political party,Conservatives,"Grayling, Chris",1,NA,,,security,policing,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Mr Powell sidesteps,16/01/1974,.,National,NA,sagt nicht ob er unterst<fc>tzt,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),A shake-up,11/02/1974,.,National,NA,neue Regelungen,actor-issue,NA,Conservatives,,1,NA,,,ecolib,labour market,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Hague gets tough with race dissidents,02/05/2001,.,National,NA,kept his prominent black politician,actor-actor,NA,Conservatives,,1,NA,,,not attachable,NA,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"Promising but too complex; The legislation will help to right some wrongs, says John Plummer",24/03/2010,Pg. 3,EQUALITY 2010;FEATURES,NA,Theresa May says that too many proposals in this bill will be bureaucratic and expansive,actor-issue,Nat. political party,Conservatives,"May, Theresa",-1,NA,,,cultlib,gender,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),I'LL SHAME £60K COUNCIL FAT CATS; Cameron's 'value for money' pledge,06/03/2010,Pg. 2,NEWS,NA,David Cameron pledged yesterday to name and shame town hall fat cats if the tories win power,actor-issue,Nat. political party,Conservatives,"Cameron, David",-1,NA,,,demnew,transparency,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Cameron accused of paving way for Osborne succession,25/03/2015,13,News,NA,Seeking to apoint George Osborne,actor-actor,Nat. political party,Conservatives,"Cameron, David",1,Nat. political party,Tories,"Osborne, George",not attachable,NA,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Grayling gives up plan to block police retention of DNA samples - for now,08/04/2010,Pg. 9,NEWS,NA,yesterday he said he was dropping his opposition to the Bill,actor-issue,Nat. political party,Conservatives,"Grayling, Chris",1,NA,,,security,policing,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Policy clash,25/02/1974,.,National,NA,weg damit,actor-issue,NA,Conservatives,,1,NA,,,ecolib,economic liberalism (general),773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Last-minute Q&A,06/05/2010,Pg. 9,NEWS,NA,They won<b4>t raise national insurance,actor-issue,Nat. political party,Conservatives,,-1,NA,,,welfare,health care,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Hague ally issues Hitler warning over Europe,12/05/2001,.,Titelseite,NA,tactics reminiscent of the Nazis,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),IT'S UP TO EU,30/04/2015,6.7,News,NA,eople will have their say on Europe in two years' time,actor-issue,Nat. political party,Conservatives,"Osborne, George",-1,NA,,,europe,deepening (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Mr Whilelaw sticks,05/01/1974,.,National,NA,h<e4>lft fest an,actor-issue,NA,Conservatives,,-1,NA,,,ecolib,economic liberalism (general),773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Sun (English ed.),Smear rumpus,16/02/1974,.,National,NA,verleumden nicht,actor-actor,NA,Conservatives,,0,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Conservatives,10/03/1997,.,National,NA,devolution would lead to questioning rep.,actor-issue,NA,Conservatives,,-1,NA,,,region,regionalism,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2005,2005,05/05/2005,parl,newspaper articles,The Sun (English ed.),Your sums don't add up Michael,12/04/2005,2,,NA,promises of tax cuts,actor-issue,NA,Conservatives,,1,NA,,,ecolib,budget tax,773,Conservatives,Con,32.4,198,646,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Clarke tries for new deal,04/03/1992,.,National,NA,privatise school inspections,actor-issue,NA,Conservatives,,1,NA,,,edu,primary education,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Frank debate on the funding of social care is needed now,19/03/2010,Pg. 83,FEATURES,NA,"This attacked the Government's Green Paper comprehensive option, requiring everyone over 65 with resources to contribute to their care",actor-actor,Nat. political party,Conservatives,,-1,Nat. executive/government,Labour,,welfare,health care,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Clarke gives last polish,11/03/1992,.,National,NA,puts final element to national curriculum,actor-issue,NA,Conservatives,,1,NA,,,edu,primary education,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,Mr Gove's Test; The Conservatives' plans for education demand radicalism as well as traditionalism,08/03/2010,2,FEATURES,NA,he wants a more old-fashioned approach to history,actor-issue,Nat. political party,Conservatives,"Gove, Michael",-1,NA,,,cultlib,cultural conservatism,773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Times,"We promise you more control over schools, police and MPs, say Tories",13/04/2010,"Pg. 8,9",NEWS,NA,and to reduce the number of MPs by 10 per cent by the time of the next election will be given prominence in the document,actor-issue,Nat. political party,Conservatives,,1,NA,,,ecolib,economic liberalism (general),773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Clarke tries for new deal,04/03/1992,.,National,NA,tries for new deal,actor-issue,NA,Conservatives,,1,NA,,,edu,primary education,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Gorman snubs tea with UKIP,26/05/2001,.,National,NA,Tory defector,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Tories to focus on euro and asylum,21/05/2001,.,National,NA,attacks on crime,actor-issue,NA,Conservatives,,1,NA,,,security,law and order,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Labour's class war,21/02/1992,.,National,NA,accused of war on people's savings,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Conservatives,17/03/1997,.,National,NA,encourage tram networks,actor-issue,NA,Conservatives,,1,NA,,,infra,transport,773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,Treasury texts were leaked,15/04/2015,7,News,NA,Pre-empt the minimumwage policy in the manifesto,actor-issue,Nat. political party,Conservatives,,-1,NA,,,ecolib,labour market,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),PICKS OF THE DAY,11/04/2015,56.57,Features,NA,presumably calling Cameron a coward,actor-issue,Nat. political party,Conservatives,Cameron,NA,NA,,,not attachable,NA,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),PICKS OF THE DAY,11/04/2015,56.57,Features,NA,presumably calling Cameron a coward,actor-issue,Nat. political party,Conservatives,Cameron,NA,NA,,,not attachable,NA,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,McDonnell promises an inheritance tax increase,04/05/2017,12,News,279,The Tories said there was a £45 billion hole in Labour's tax and spending proposals,actor-actor,Nat. political party,Conservatives,,-1,Nat. political party,Labour Party,,ecolib,budget other,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),CHOPPING SPREE,23/04/2017,"16,17",News,681,"Justice Secretary Liz Truss and Communities Secretary Sajid Javid are in the firing line, according to well-placed sources.",actor-actor,Nat. executive/government,Conservatives,Theresa May,-1,Nat. executive/government,Communities Secretary,Sajid Javid,not attachable,NA,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Times,Means test for diesel scrappage,20/04/2017,4,News,264,"Responding on behalf of the government, Mr Hayes said that he would ensure the idea was considered "" as part of our consultation and part of our work"".",actor-issue,Nat. executive/government,Conservatives,John Hayes,1,NA,,,env,environment (general),773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Times,Ministers intesify,24/02/1992,.,National,NA,gegen,actor-issue,NA,Conservatives,,-1,NA,,,region,regionalism,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,"Charity leave a bad idea, says business",11/04/2015,11,News,NA,manifesto,actor-issue,Nat. political party,Conservatives,,1,NA,,,welfare,welfare (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2010,2010,06/05/2010,parl,newspaper articles,The Sun (English ed.),Fire up the power station ...it's time for change; ECECTION 2010: CAM WILL PUT VOTERS IN CHARGE,14/04/2010,"Pg. 6,7",NEWS,NA,new mantra,actor-issue,Nat. political party,Conservatives,"Cameron, David",1,NA,,,demreform,democratic reform (general),773,Conservatives,Con,36.1,307,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Times,"Charity leave a bad idea, says business",11/04/2015,11,News,NA,plan,actor-issue,Nat. political party,Conservatives,,1,NA,,,welfare,welfare (general),773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2015,2015,07/05/2015,parl,newspaper articles,The Sun (English ed.),PICKS OF THE DAY,11/04/2015,56.57,Features,NA,presumably calling Cameron a coward,actor-issue,Nat. political party,Conservatives,Cameron,NA,NA,,,not attachable,NA,773,Conservatives,Con,36.93,331,650,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1992,1992,09/04/1992,parl,newspaper articles,The Sun (English ed.),Kinnock U-turn,04/04/1992,.,Titelseite,NA,launched offensive,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,41.9,336,651,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1997,1997,01/05/1997,parl,newspaper articles,The Times,Cabinet told to,12/03/1997,.,National,NA,save 7 million by tackling paper mountain,actor-issue,NA,Conservatives,,1,NA,,,demreform,democratic reform (general),773,Conservatives,Con,30.7,165,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2001,2001,07/06/2001,parl,newspaper articles,The Times,Brown 'should clarify links' to wife's PR firm,16/04/2001,.,National,NA,should clarify links to wife<b4>s PR firm,actor-actor,NA,Conservatives,,-1,NA,,,not attachable,NA,773,Conservatives,Con,31.7,166,659,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_1974,1974,28/02/1974,parl,newspaper articles,The Times,Mr Powell has voted,27/02/1974,.,Titelseite,NA,w<e4>hlte,actor-actor,NA,Conservatives,,1,NA,,,not attachable,NA,773,Conservatives,Con,38,297,635,51620,418,1826620,1606,603,1101,5103,1101
United Kingdom,UK,UK_2017,2017,08/06/2017,parl,newspaper articles,The Sun (English ed.),PENSION AND TAX LOCK TO GET AXE,18/05/2017,8,News,362,THERESA May will today end the triple lock on pensions and use the money saved to help younger workers instead.,actor-issue,Nat. political party,Conservatives,Theresa May,-1,NA,,,welfare,retirement,773,Conservatives,Con,42.45,318,650,51620,418,1826620,1606,603,1101,5103,1101
